代碼,公司名稱,英文名稱,市場,產業,上市日期,網站,主要產品
"8099","大世科","Da Shi Ke Technology","上櫃","資訊服務業","2004/03/29","https://www.etatung.com","IT Services; Software Solutions; System Integration; Information Services; Technology Consulting; Digital Solutions"
"8101","華冠","Hua Guan Technology","上市","通信網路業","2004/07/01","https://www.arimacomm.com.tw","Communication Equipment; Network Devices; Telecom Products; Networking Solutions; Communication Systems; Telecom Equipment"
"8102","傑霖科技","","上櫃","半導體業","2025/12/22","https://www.jeilin.com.tw","專業半導體測試服務商,提供晶圓測試、成品測試及可靠度驗證服務,協助IC設計公司進行產品驗證。"
"8103","瀚荃","Han Quan Electronics","上市","電子零組件業","2009/09/29","https://www.cvilux.com","Electronic Components; Connectors; Cable Products; Electronic Parts; Interconnect Solutions; Component Manufacturing"
"8104","錸寶","RiTdisplay Corporation","上市","光電業","2019/01/17","https://www.ritdisplay.com","Display Products; OLED Displays; Display Manufacturing; Display Components; Display Solutions; Display Technology"
"8105","凌巨","Ling Ju Optoelectronics","上市","光電業","2006/12/27","https://www.giantplus.com","LED Components; Optical Products; LED Lighting; Optoelectronic Devices; Display Components; LED Solutions"
"8107","大億金茂","Billion","上櫃","電機機械","2005/11/15","https://www.kenmos.com.tw","汽車零件; 汽車配件; 車用電子; 汽車內裝; 汽車外裝; 汽車系統"
"8109","博大","Bo Da Electronics","上櫃","電子零組件業","2005/03/22","https://www.pduke.com","Electronic Components; Connectors; Cable Products; Electronic Parts; Interconnect Solutions; Component Manufacturing"
"8110","華東","","上市","半導體業","2007/10/31","https://www.walton.com.tw","專業半導體封裝測試廠,主要提供IC封裝、測試及成品組裝服務,應用於消費性電子及通訊產品。"
"8111","立碁","Li Qi","上櫃","光電業","2004/02/09","https://www.ligitek.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8112","至上","Zhi Shang","上市","電子通路業","2007/12/31","https://www.supreme.com.tw","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8114","振樺電","Vibrant","上市","電腦及週邊設備業","2012/11/26","https://www.posiflex.com.tw","工業電腦; 嵌入式系統; 電腦週邊"
"8121","越峰","Yue Feng","上櫃","電子零組件業","2005/02/17","https://www.acme-ferrite.com.tw","電子零組件; 電子材料; 電子產品"
"8131","福懋科","","上市","半導體業","2007/11/29","https://www.fatc.com.tw","專業化合物半導體晶圓代工廠,主要提供砷化鎵(GaAs)及氮化鎵(GaN)晶圓製造服務,應用於射頻及功率元件。"
"8147","正淩","Zheng Ling Electronics","上櫃","電子零組件業","2013/04/30","https://www.nextrongroup.com","Electronic Components; Connectors; Cable Products; Electronic Parts; Interconnect Solutions; Component Manufacturing"
"8150","南茂","","上市","半導體業","2014/04/11","https://www.chipmos.com","專業半導體封裝測試廠,主要提供記憶體IC、LCD驅動IC及邏輯IC封裝測試服務,是全球重要的記憶體封測廠商。"
"8155","博智","Bo Zhi","上櫃","電子零組件業","2012/12/18","https://www.accl.com.tw","電子零組件; 連接器; 精密零件; 電子接插件"
"8163","達方","Da Fang Electronics","上市","電腦及週邊設備業","2007/11/28","https://www.darfon.com.tw","Computer Components; PC Products; Computer Accessories; Peripheral Devices; System Components; Technology Solutions"
"8171","天宇","Sky Power","上櫃","綠能環保","2011/12/19","https://www.feii.com.tw","太陽能發電; 綠能工程; 再生能源; 電站建置"
"8176","智捷","Zhi Jie Technology","上櫃","通信網路業","2013/06/25","https://www.zcom.com.tw","Communication Equipment; Network Devices; Telecom Products; Networking Solutions; Communication Systems; Telecom Equipment"
"8182","加高","Chia Kao","上櫃","電子零組件業","2006/05/25","https://www.hele.com.tw","電子零組件; 電子材料; 電子產品"
"8183","精星","Jing Xing","上櫃","其他電子業","2005/03/30","https://www.psaitc.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8201","無敵","Besta (Inventec Besta)","上市","其他電子業","2007/10/29","https://www.besta.com.tw","Electronic Dictionaries; Language Learning Devices; Translation Devices; Educational Electronics; E-Learning Products; Digital Learning Tools"
"8210","勤誠","Kinsus","上市","電腦及週邊設備業","2011/12/01","https://www.chenbro.com","印刷電路板; PCB產品; 軟板; 硬板; 軟硬結合板; 電路板加工"
"8213","志超","Zhi Chao Electronics","上市","電子零組件業","2009/12/25","https://www.tpt-pcb.com.tw","Electronic Components; Connectors; Cable Products; Electronic Parts; Interconnect Solutions; Component Manufacturing"
"8215","明基材","","上市","光電業","2010/11/12","https://www.benqmaterials.com","專業光電材料製造商,主要產品為光學膜、偏光板及顯示器材料,應用於液晶顯示器及光電產品。"
"8222","寶一","Bao Yi","上市","電機機械","2015/01/27","https://www.aerowin.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8227","巨有科技","","上櫃","半導體業","2022/12/20","https://www.pgc.com.tw","專業半導體設備零組件供應商,主要產品為精密陶瓷零件、石英製品及真空系統零件,應用於半導體製程設備。"
"8234","新漢","Nexcom (Xin Han)","上櫃","電腦及週邊設備業","2007/06/07","https://www.nexcom.com","Industrial Computers; Embedded Systems; Computer Solutions; Industrial PC; System Integration; Computer Manufacturing"
"8240","華宏","Hua Hong","上櫃","光電業","2005/06/23","https://www.wahhong.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8249","菱光","菱光 Co., Ltd.","上市","電子零組件業","2005/05/17","https://www.csi-sensor.com.tw","電子零組件; 連接器; 電子元件; 精密零件; 電子配件; 組裝加工"
"8255","朋程","AAC (Peng Cheng)","上櫃","電機機械","2006/04/25","https://www.actron.com.tw","Acoustic Components; Electronic Components; Audio Products; Acoustic Solutions; Component Manufacturing; Audio Technology"
"8261","富鼎","","上市","半導體業","2009/12/11","https://www.a-power.com.tw","專業先進製程技術服務商,主要提供半導體製程整合、良率提升及技術顧問服務,協助晶圓廠優化製程技術。"
"8271","宇瞻","","上市","半導體業","2010/12/29","https://www.apacer.com","專業記憶體及儲存產品製造商,主要產品為工業級記憶體模組、固態硬碟及嵌入式儲存解決方案,應用於工業控制及車用電子。"
"8272","全景軟體","Quan Jing Ruan Jian Software","上櫃","資訊服務業","2024/10/23","https://www.changingtec.com/EN/","Software Solutions; IT Services; Software Development; Digital Solutions; Technology Services; Software Products"
"8277","商丞","","上櫃","半導體業","2004/12/27","https://www.unifosa.com.tw","專業半導體通路商,主要代理銷售各類半導體元件、被動元件及電子零組件,提供技術支援及供應鏈管理服務。"
"8279","生展","","上櫃","生技醫療業","2016/09/26","https://www.syngen.com.tw","專業生技製藥公司,主要從事原料藥及中間體生產,產品包括抗生素原料藥、心血管藥物原料及特殊化學品。"
"8284","三竹","San Zhu Information","上櫃","資訊服務業","2020/05/18","https://www.mitake.com.tw","IT Services; Information Services; Digital Solutions; Financial Software; System Integration; Digital Transformation"
"8289","泰藝","泰藝 Co., Ltd.","上櫃","電子零組件業","2008/04/24","https://www.taitien.com","電子零組件; 連接器; 電子元件; 精密零件; 電子配件; 組裝加工"
"8291","尚茂","Sun Mao","上櫃","電子零組件業","2011/11/29","https://www.shinemore.com.tw","電子零組件; 連接器; 精密零件; 電子接插件"
"8299","群聯","","上櫃","半導體業","2004/12/06","https://www.phison.com","全球領先的NAND Flash控制晶片設計公司,主要產品為SSD控制IC、記憶卡控制晶片及USB控制IC,應用於各類儲存裝置。"
"8341","日友","Ri You Environmental","上市","綠能環保","2015/03/23","https://www.sunnyfriend.com.tw","Environmental Services; Waste Management; Recycling Services; Environmental Solutions; Green Technology; Sustainability Services"
"8342","益張","Yi Zhang Industrial","上櫃","其他業","2017/11/23","https://www.ijang.com.tw","Industrial Products; Manufacturing Services; Industrial Solutions; Component Supply; Material Distribution; Industrial Services"
"8349","恒耀","Heng Yao","上櫃","鋼鐵工業","2006/03/10","https://www.qst.com.tw","Industrial Products; Manufacturing; Industrial Solutions; Industrial Equipment; Manufacturing Systems; Industrial Services"
"8354","冠好","冠好 Co., Ltd.","上櫃","其他業","2004/04/15","https://www.koanhao.com","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"8358","金居","","上櫃","電子零組件業","2010/09/27","https://www.co-tech.com","專業電子零組件製造商,主要產品為連接器、線材組件及電子配件,應用於電腦、通訊及消費性電子產品。"
"8367","建新國際","Jian Xin Guoji International","上市","航運業","2018/09/12","https://www.chienshing.com.tw","Trading Services; International Trade; Import Export; Trading Solutions; Trade Services; International Business"
"8374","羅昇","羅昇 Co., Ltd.","上市","電機機械","2008/12/25","https://www.acepillar.com.tw","電機設備; 機械設備; 工業機械; 電機產品; 機械零件; 電機系統"
"8383","千附","","上櫃","半導體業","2004/09/10","https://www.chenfull.com.tw","專業精密機械零件製造商,主要產品為半導體設備零件、真空腔體零件及精密加工件,服務半導體設備產業。"
"8390","金益鼎","Jin Yi Ding Green Energy","上櫃","綠能環保","2008/05/21","https://www.jyd.com.tw","Green Energy; Renewable Energy; Energy Solutions; Solar Energy; Energy Systems; Sustainable Energy"
"8401","白紗科","Baisha Tech","上櫃","其他業","2010/03/29","https://www.bsbs.com.tw","紡織; 布料; 纖維"
"8403","盛弘","","上櫃","生技醫療業","2011/03/01","https://www.share-hope.com","專業醫療器材製造商,主要產品為醫療耗材、防護用品及醫療設備,應用於醫院及診所醫療服務,專注於感染控制產品。"
"8404","百和興業-KY","百和興業 Co., Ltd.","上市","其他業","2011/05/18","https://www.kypaiho.com","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
"8409","商之器","","上櫃","生技醫療業","2013/11/25","https://www.ebmtech.com","專業醫療器材製造商,主要產品為醫療影像設備、診斷儀器及醫療檢測設備,應用於醫院及診所醫療服務。"
"8410","森田","Morita (Sen Tian)","上櫃","電腦及週邊設備業","2011/02/23","https://www.sentien.com.tw","Chemical Products; Industrial Chemicals; Chemical Manufacturing; Chemical Solutions; Specialty Chemicals; Chemical Materials"
"8411","福貞-KY","Fu Jhen","上市","其他業","2011/11/01","https://tw.kingcan.net","食品加工; 食品製造; 食品銷售; 食品貿易; 食品服務; 食品產品"
"8415","大國鋼","Da Guo","上櫃","鋼鐵工業","2016/09/07","https://www.brighton-best.com.tw","鋼鐵; 鋼材; 金屬材料"
"8416","實威","Cadmen","上櫃","資訊服務業","2012/09/19","https://www.swtc.com/zh-tw/","CAD/CAM軟體; 3D列印; 工程軟體; 技術服務"
"8421","旭源","Xu Yuan","上櫃","其他業","2012/11/23","https://www.xuyuanpack.com","Electronic Products; Electronic Systems; Consumer Electronics; Electronic Components; Industrial Electronics; Electronic Solutions"
"8422","可寧衛*","Ke Ning Wei","上市","綠能環保","2011/10/05","https://www.cleanaway.tw","Environmental Services; Waste Management; Environmental Solutions; Recycling Services; Environmental Technology; Green Solutions"
"8423","保綠-KY","Bao Lv","上櫃","綠能環保","2012/03/14","https://www.pgr.com.tw","環保; 綠能; 再生能源"
"8424","惠普","惠普 Co., Ltd.","上櫃","建材營造業","2012/12/18","https://www.wellpool.com.tw","建築工程; 營造工程; 建材製造; 建設開發; 工程管理; 營建服務"
"8426","紅木-KY","Red Wood Holdings","上櫃","其他業","2011/12/13","https://www.redwoodgroup.co","Industrial Products; Manufacturing Services; Industrial Solutions; Component Supply; Material Distribution; Industrial Services"
"8429","金麗-KY","金麗 Co., Ltd.","上市","貿易百貨業","2012/12/20","https://www.jinligroup.com.tw","產品製造; 產品銷售; 產品服務; 產品開發; 產品應用; 產品貿易"
